-0.0405197, -0.288206, 0.35522
-0.0403946, -0.287391, 0.356981
-0.0402698, -0.286565, 0.358737
-0.0401147, -0.286629, 0.360921
-0.0400213, -0.28488, 0.362235
-0.0399606, -0.282229, 0.36309
-0.039838, -0.281366, 0.364815
-0.0396514, -0.282272, 0.367442
-0.0396268, -0.278719, 0.367789
-0.0394397, -0.279596, 0.370422
-0.0392849, -0.279569, 0.3726
-0.0391974, -0.277768, 0.373833
-0.0390768, -0.276838, 0.37553
-0.0389566, -0.275898, 0.377222
-0.0387321, -0.277558, 0.380382
-0.0386116, -0.276588, 0.382078
-0.0384916, -0.275607, 0.383768
-0.0382638, -0.277199, 0.386975
-0.0381434, -0.276189, 0.388668
-0.0382812, -0.269186, 0.386729
-0.0381644, -0.268177, 0.388374
-0.0377852, -0.273095, 0.393711
-0.0377804, -0.269508, 0.393778
-0.0376252, -0.269298, 0.395964
-0.0375083, -0.268232, 0.397608
-0.0373919, -0.267156, 0.399247
-0.037276, -0.26607, 0.400879
-0.0370811, -0.266631, 0.403622
-0.0369253, -0.266342, 0.405815
-0.0368097, -0.265216, 0.407442
-0.036613, -0.265715, 0.41021
-0.0364154, -0.26619, 0.412992
-0.036383, -0.263399, 0.413449
-0.0363524, -0.260612, 0.413879
-0.036366, -0.257026, 0.413688
-0.0362545, -0.255852, 0.415257
-0.0361435, -0.254668, 0.41682
-0.0359898, -0.254266, 0.418984
-0.0358359, -0.253848, 0.42115
-0.03555, -0.255765, 0.425174
-0.0355719, -0.252178, 0.424865
-0.0354179, -0.251712, 0.427033
-0.0353087, -0.250455, 0.42857
-0.0352454, -0.24842, 0.429461
-0.0352745, -0.244853, 0.429051
-0.03549, -0.238256, 0.426018
-0.036405, -0.220348, 0.413139
-0.0363094, -0.219177, 0.414484
-0.0359797, -0.221744, 0.419125
-0.0358835, -0.220537, 0.420479
-0.036121, -0.214135, 0.417136
-0.0360282, -0.21294, 0.418443
-0.0359359, -0.211737, 0.419742
-0.0358441, -0.210526, 0.421035
-0.0357528, -0.209307, 0.422319
-0.0347277, -0.221761, 0.436749
-0.0344831, -0.222592, 0.440192
-0.0336894, -0.231215, 0.451364
-0.0334388, -0.231931, 0.454891
-0.0333383, -0.230504, 0.456306
-0.0331876, -0.229766, 0.458427
-0.033037, -0.229011, 0.460547
-0.0329378, -0.227548, 0.461944
-0.0327359, -0.227448, 0.464785
-0.0326373, -0.22596, 0.466173
-0.032435, -0.225815, 0.469021
-0.0324421, -0.222958, 0.468921
-0.0325039, -0.219443, 0.468051
-0.0324088, -0.217935, 0.469389
-0.032261, -0.217076, 0.47147
-0.0322206, -0.214894, 0.472039
-0.0320736, -0.21401, 0.474108
-0.0319808, -0.212464, 0.475414
-0.0318888, -0.210911, 0.476709
-0.0317974, -0.20935, 0.477995
-0.0317067, -0.207781, 0.479272
-0.0315614, -0.206828, 0.481318
-0.0314718, -0.205239, 0.482579
-0.0312153, -0.205487, 0.486189
-0.0311263, -0.203868, 0.487442
-0.0311508, -0.20103, 0.487097
-0.0311771, -0.198203, 0.486727
-0.0309774, -0.197772, 0.489538
-0.0308918, -0.196132, 0.490743
-0.0308069, -0.194485, 0.491939
-0.0307227, -0.19283, 0.493124
-0.0305813, -0.191744, 0.495114
-0.0305564, -0.189499, 0.495464
-0.0305328, -0.187257, 0.495796
-0.0303344, -0.1867, 0.498589
-0.0302536, -0.185005, 0.499727
-0.0301735, -0.183302, 0.500854
-0.029916, -0.183229, 0.504479
-0.0297771, -0.182038, 0.506434
-0.0296983, -0.180294, 0.507543
-0.0296203, -0.178544, 0.508641
-0.029543, -0.176787, 0.509729
-0.0294665, -0.175023, 0.510805
-0.02933, -0.173767, 0.512727
-0.0291939, -0.172493, 0.514643
-0.0291193, -0.170699, 0.515694
-0.0290454, -0.168899, 0.516733
-0.0291574, -0.165614, 0.515157
-0.0292095, -0.162842, 0.514424
-0.0291391, -0.161049, 0.515415
-0.0290694, -0.159251, 0.516395
-0.0290006, -0.157446, 0.517364
-0.0289325, -0.155636, 0.518322
-0.0288652, -0.15382, 0.519269
-0.0291142, -0.149722, 0.515764
-0.0292394, -0.146573, 0.514002
-0.0291761, -0.144784, 0.514894
-0.0289225, -0.144305, 0.518464
-0.0288601, -0.142488, 0.519341
-0.028222, -0.144514, 0.528323
-0.0280953, -0.143058, 0.530106
-0.0279691, -0.141586, 0.531883
-0.027908, -0.139687, 0.532744
-0.0278476, -0.137782, 0.533593
-0.0277232, -0.136272, 0.535345
-0.0275992, -0.134745, 0.53709
-0.0275411, -0.132814, 0.537909
-0.0274837, -0.130878, 0.538716
-0.0272303, -0.130068, 0.542282
-0.0271742, -0.128104, 0.543072
-0.026987, -0.126868, 0.545707
-0.0269323, -0.124884, 0.546478
-0.0268784, -0.122895, 0.547236
-0.0269583, -0.120204, 0.546112
-0.0269064, -0.118218, 0.546842
-0.0268555, -0.116227, 0.547559
-0.0268722, -0.113901, 0.547323
-0.0268231, -0.111907, 0.548014
-0.0264392, -0.111506, 0.553419
-0.0263911, -0.109475, 0.554095
-0.0265462, -0.106516, 0.551912
-0.0265003, -0.104494, 0.552558
-0.0269291, -0.100395, 0.546522
-0.0268859, -0.0984065, 0.54713
-0.0268436, -0.0964141, 0.547727
-0.0268021, -0.0944181, 0.548311
-0.0267615, -0.0924186, 0.548882
-0.0267217, -0.0904156, 0.549442
-0.0266828, -0.0884092, 0.549989
-0.0266448, -0.0863994, 0.550524
-0.0265391, -0.0846354, 0.552013
-0.0262277, -0.0835852, 0.556395
-0.026123, -0.0817731, 0.557869
-0.0257432, -0.0808703, 0.563216
-0.0256394, -0.0790044, 0.564677
-0.0255364, -0.0771236, 0.566127
-0.0255033, -0.0750148, 0.566593
-0.0255405, -0.0726961, 0.566069
-0.0256481, -0.0701855, 0.564554
-0.0257571, -0.0676963, 0.56302
-0.0258673, -0.0652287, 0.561469
-0.0258394, -0.0631487, 0.561862
-0.0258124, -0.0610664, 0.562242
-0.0256466, -0.0593237, 0.564575
-0.0257611, -0.056895, 0.562964
-0.0255969, -0.0551237, 0.565275
-0.0255733, -0.0530206, 0.565606
-0.0254106, -0.0512089, 0.567898
-0.0253186, -0.0492303, 0.569192
-0.0249465, -0.0477761, 0.574429
-0.0249262, -0.0456168, 0.574715
-0.0249069, -0.0434558, 0.574988
-0.0252404, -0.0407115, 0.570293
-0.0252231, -0.0385777, 0.570536
-0.0252773, -0.0363384, 0.569774
-0.025403, -0.0340119, 0.568004
-0.0252476, -0.0320762, 0.570192
-0.0252341, -0.0299432, 0.570382
-0.0252215, -0.0278091, 0.570559
-0.0251392, -0.0257476, 0.571717
-0.0251285, -0.0236053, 0.571868
-0.0251187, -0.0214622, 0.572006
-0.0250391, -0.0193735, 0.573127
-0.0250311, -0.0172227, 0.573239
-0.0250241, -0.0150713, 0.573338
-0.0249472, -0.0129561, 0.57442
-0.0250128, -0.0107668, 0.573496
-0.0250086, -0.00861394, 0.573555
-0.0250054, -0.00646073, 0.573601
-0.0252156, -0.00427046, 0.570642
-0.0252142, -0.00213525, 0.570662
-0.0253555, 3.54461e-08, 0.568673
-0.0252851, 0.00212919, 0.569664
-0.0252865, 0.00425826, 0.569645
-0.0254305, 0.00635036, 0.567618
-0.0254337, 0.00846676, 0.567572
-0.025367, 0.0106135, 0.568511
-0.0253721, 0.0127353, 0.568439
-0.0253781, 0.0148567, 0.568355
-0.0252434, 0.0170756, 0.57025
-0.0251806, 0.0192632, 0.571135
-0.0251187, 0.0214623, 0.572006
-0.0249871, 0.0237403, 0.573859
-0.0249272, 0.0259683, 0.574702
-0.0247977, 0.0282873, 0.576525
-0.0249517, 0.0302865, 0.574357
-0.0249653, 0.0324439, 0.574165
-0.0249799, 0.0346001, 0.57396
-0.0251363, 0.0365467, 0.571758
-0.0252936, 0.0384676, 0.569545
-0.0253108, 0.0405952, 0.569303
-0.0252585, 0.0428438, 0.570038
-0.0252776, 0.0449744, 0.569769
-0.0252976, 0.0471033, 0.569487
-0.0252484, 0.0493711, 0.57018
-0.0249199, 0.0522361, 0.574805
-0.0252932, 0.0536318, 0.56955
-0.025317, 0.0557592, 0.569215
-0.0249922, 0.0587091, 0.573786
-0.0253673, 0.0600077, 0.568506
-0.0253939, 0.0621285, 0.568132
-0.0250034, 0.0653453, 0.573629
-0.0248235, 0.0680648, 0.576162
-0.0248536, 0.0702326, 0.575738
-0.0247457, 0.0727999, 0.577256
-0.0247779, 0.0749744, 0.576804
-0.0248109, 0.077146, 0.576338
-0.024845, 0.0793147, 0.575859
-0.0246728, 0.0821557, 0.578283
-0.024709, 0.0843363, 0.577773
-0.0249526, 0.0858026, 0.574343
-0.0249904, 0.0879589, 0.573812
-0.0250291, 0.0901118, 0.573267
-0.0252058, 0.0917517, 0.57078
-0.0255198, 0.0928427, 0.56636
-0.026107, 0.0928161, 0.558094
-0.0261478, 0.0948723, 0.55752
-0.0261895, 0.0969249, 0.556933
-0.0259604, 0.100111, 0.560158
-0.0260044, 0.10218, 0.559539
-0.0260492, 0.104245, 0.558908
-0.026095, 0.106306, 0.558263
-0.0262765, 0.107747, 0.555708
-0.0263911, 0.109475, 0.554095
-0.026372, 0.111826, 0.554364
-0.0264211, 0.113859, 0.553674
-0.0265379, 0.115556, 0.552029
-0.0265886, 0.117575, 0.551316
-0.0265736, 0.119931, 0.551527
-0.0268918, 0.120553, 0.547047
-0.0268784, 0.122895, 0.547236
-0.0269323, 0.124884, 0.546478
-0.026987, 0.126868, 0.545707
-0.0271084, 0.128476, 0.543999
-0.0271647, 0.130445, 0.543206
-0.0273528, 0.131643, 0.540559
-0.0275411, 0.132814, 0.537909
-0.0275992, 0.134745, 0.53709
-0.0276582, 0.136672, 0.536259
-0.0277829, 0.138187, 0.534505
-0.0278434, 0.140098, 0.533653
-0.0274537, 0.144918, 0.539138
-0.0274529, 0.147278, 0.53915
-0.0275174, 0.149217, 0.538242
-0.0275827, 0.15115, 0.537323
-0.0279672, 0.150884, 0.53191
-0.0280332, 0.152778, 0.530981
-0.0281001, 0.154666, 0.53004
-0.0281677, 0.156549, 0.529087
-0.0282362, 0.158425, 0.528124
-0.0283055, 0.160296, 0.527148
-0.0283756, 0.162161, 0.526161
-0.0285088, 0.163542, 0.524286
-0.0285182, 0.165871, 0.524154
-0.0285908, 0.167717, 0.523133
-0.0286641, 0.169557, 0.522101
-0.0287382, 0.17139, 0.521057
-0.0288131, 0.173217, 0.520003
-0.0289499, 0.174529, 0.518078
-0.0290261, 0.176337, 0.517004
-0.0291032, 0.178139, 0.51592
-0.0291811, 0.179934, 0.514824
-0.0292597, 0.181723, 0.513717
-0.0295786, 0.181364, 0.509228
-0.0294193, 0.185279, 0.511471
-0.0295002, 0.187046, 0.510331
-0.0298186, 0.186605, 0.50585
-0.0299001, 0.188338, 0.504703
-0.0299237, 0.190625, 0.504371
-0.0301238, 0.191217, 0.501554
-0.0302073, 0.192924, 0.500378
-0.0302336, 0.195199, 0.500008
-0.0303189, 0.196896, 0.498808
-0.0304049, 0.198585, 0.497597
-0.0304916, 0.200268, 0.496377
-0.030579, 0.201942, 0.495146
-0.0306672, 0.203609, 0.493905
-0.0307561, 0.205268, 0.492654
-0.0307334, 0.208141, 0.492972
-0.030936, 0.208564, 0.490121
-0.0310271, 0.210199, 0.488839
-0.0311188, 0.211827, 0.487548
-0.0312113, 0.213447, 0.486246
-0.031414, 0.213791, 0.483393
-0.0316163, 0.214107, 0.480545
-0.0316555, 0.216327, 0.479993
-0.0318039, 0.217252, 0.477905
-0.0318987, 0.218813, 0.47657
-0.0319408, 0.221023, 0.475978
-0.031931, 0.223897, 0.476115
-0.0320287, 0.225446, 0.47474
-0.0321271, 0.226987, 0.473355
-0.0322261, 0.228519, 0.471961
-0.0323777, 0.229363, 0.469827
-0.032581, 0.229503, 0.466965
-0.0326812, 0.230996, 0.465556
-0.0328329, 0.231786, 0.463419
-0.032934, 0.233258, 0.461996
-0.0330358, 0.23472, 0.460564
-0.0333887, 0.232638, 0.455596
-0.0334902, 0.234061, 0.454168
-0.0335923, 0.235475, 0.452731
-0.0336949, 0.236881, 0.451286
-0.0337982, 0.238277, 0.449832
-0.0339022, 0.239665, 0.448369
-0.0339102, 0.242509, 0.448256
-0.0341597, 0.241676, 0.444744
-0.0342651, 0.243032, 0.443261
-0.0340874, 0.248849, 0.445761
-0.0344306, 0.246466, 0.44093
-0.0345847, 0.247045, 0.438761
-0.0346461, 0.249122, 0.437897
-0.0347547, 0.250436, 0.436368
-0.0348639, 0.25174, 0.434831
-0.0349737, 0.253035, 0.433286
-0.035084, 0.25432, 0.431734
-0.0351948, 0.255596, 0.430173
-0.0353062, 0.256863, 0.428605
-0.0354621, 0.257335, 0.426411
-0.0355743, 0.258578, 0.424832
-0.035687, 0.259811, 0.423245
-0.0358002, 0.261035, 0.421651
-0.035914, 0.262248, 0.42005
-0.0359861, 0.264255, 0.419036
-0.0361012, 0.265453, 0.417414
-0.0362169, 0.26664, 0.415786
-0.0363331, 0.267818, 0.414151
-0.0364498, 0.268985, 0.412508
-0.0367288, 0.266858, 0.408581
-0.036805, 0.268816, 0.407508
-0.0369221, 0.269943, 0.405859
-0.0369217, 0.273554, 0.405866
-0.0371189, 0.273, 0.40309
-0.0371605, 0.275776, 0.402504
-0.0372807, 0.276872, 0.400813
-0.0374771, 0.276267, 0.398048
-0.0375975, 0.277335, 0.396353
-0.0377926, 0.27669, 0.393606
-0.03795, 0.276877, 0.391391
-0.0381799, 0.275331, 0.388155
-0.0383359, 0.275477, 0.385959
-0.0384559, 0.276471, 0.38427
-0.0385763, 0.277455, 0.382575
-0.0386972, 0.278428, 0.380874
-0.038853, 0.278517, 0.378681
-0.0389743, 0.279466, 0.376973
-0.039096, 0.280405, 0.37526
-0.0392515, 0.280451, 0.37307
-0.0393737, 0.281365, 0.371351
-0.0394962, 0.282269, 0.369626
-0.0395547, 0.284944, 0.368804
-0.0396787, 0.285832, 0.367057
-0.0397717, 0.287605, 0.365748
-0.039897, 0.288475, 0.363985
-0.0399612, 0.291136, 0.363081
-0.040088, 0.291989, 0.361296
-0.040275, 0.291017, 0.358665
-0.0404312, 0.290934, 0.356466
-0.0405579, 0.291746, 0.354682
-0.040771, 0.289805, 0.351682
-0.0408972, 0.290587, 0.349906
-0.04094, 0.294116, 0.349304
-0.0410956, 0.293963, 0.347114
-0.0412235, 0.294718, 0.345312
-0.0413251, 0.296387, 0.343882
-0.0414542, 0.297122, 0.342066
-0.0416094, 0.296915, 0.33988
-0.0417642, 0.296692, 0.337702
-0.0418934, 0.297388, 0.335884
-0.0420228, 0.298074, 0.334062
-0.0421526, 0.298748, 0.332235
-0.0422826, 0.299411, 0.330405
-0.0424129, 0.300063, 0.32857
-0.0425666, 0.299758, 0.326407
-0.0426971, 0.300385, 0.324571
-0.0428278, 0.301, 0.32273
-0.0429588, 0.301605, 0.320886
-0.0430901, 0.302198, 0.319038
-0.0432216, 0.30278, 0.317187
-0.0434151, 0.300479, 0.314463
-0.0435459, 0.301033, 0.312623
-0.0436769, 0.301575, 0.310778
-0.0438082, 0.302106, 0.308931
-0.0439585, 0.301662, 0.306814
-0.0440898, 0.302168, 0.304966
-0.0442574, 0.30073, 0.302607
-0.0443883, 0.30121, 0.300765
-0.0445538, 0.29974, 0.298435
-0.0446842, 0.300195, 0.296599
-0.0448149, 0.300638, 0.294761
-0.0449457, 0.301071, 0.292919
-0.0450767, 0.301492, 0.291075
-0.0452079, 0.301902, 0.289229
-0.0453539, 0.301322, 0.287173
-0.045428, 0.305626, 0.28613
-0.0455748, 0.305024, 0.284064
-0.0457477, 0.302445, 0.28163
-0.0458404, 0.305746, 0.280325
-0.0459734, 0.306089, 0.278453
-0.0461065, 0.306421, 0.276579
-0.0462866, 0.302797, 0.274044
-0.0464183, 0.303102, 0.27219
-0.046561, 0.302407, 0.270182
-0.0467134, 0.30071, 0.268037
-0.0468442, 0.300978, 0.266196
-0.0469846, 0.300243, 0.264219
-0.0471243, 0.299496, 0.262252
-0.0472546, 0.299729, 0.260418
-0.047385, 0.29995, 0.258583
-0.0475233, 0.299166, 0.256637
-0.047646, 0.300359, 0.254909
-0.0477628, 0.302536, 0.253265
-0.0479009, 0.301718, 0.251322
-0.048026, 0.302879, 0.24956
-0.0481577, 0.303033, 0.247706
-0.0482895, 0.303176, 0.245851
-0.0484262, 0.30231, 0.243927
-0.0485576, 0.30243, 0.242077
-0.0487009, 0.299543, 0.24006
-0.0488312, 0.299639, 0.238226
-0.0489615, 0.299723, 0.236392
-0.0490918, 0.299797, 0.234558
-0.0492222, 0.299859, 0.232722
-0.0493526, 0.29991, 0.230887
-0.0494856, 0.29795, 0.229015
-0.049616, 0.296978, 0.227179
-0.0497452, 0.296994, 0.225361
-0.0498743, 0.297, 0.223543
-0.0500039, 0.297994, 0.221719
-0.0501343, 0.298977, 0.219883
-0.0502695, 0.302949, 0.21798
-0.050396, 0.29991, 0.216199
-0.0505329, 0.302857, 0.214272
-0.0506646, 0.302795, 0.212419
-0.0507932, 0.301721, 0.210608
-0.0509174, 0.299639, 0.20886
-0.051036, 0.296547, 0.207191
-0.0511605, 0.295443, 0.205438
-0.051289, 0.295326, 0.20363
-0.0514174, 0.295198, 0.201823
-0.0515344, 0.293065, 0.200175
-0.0516618, 0.292916, 0.198382
-0.0517891, 0.292756, 0.19659
-0.0519164, 0.292584, 0.194799
-0.0520583, 0.294391, 0.192801
-0.0521863, 0.294196, 0.190999
-0.0523142, 0.293991, 0.189199
-0.0524419, 0.293774, 0.187401
-0.0525696, 0.293546, 0.185603
-0.0526972, 0.293307, 0.183807
-0.0528247, 0.293057, 0.182013
-0.0529521, 0.292796, 0.18022
-0.0529927, 0.284618, 0.179648
-0.0531164, 0.284343, 0.177907
-0.05324, 0.284057, 0.176168
-0.0533634, 0.28376, 0.17443
-0.0534993, 0.284437, 0.172518
-0.0536229, 0.284117, 0.170778
-0.0537464, 0.283788, 0.16904
-0.0538697, 0.283447, 0.167304
-0.0540499, 0.287014, 0.164768
-0.0541012, 0.281755, 0.164045
-0.0542236, 0.281384, 0.162322
-0.0542993, 0.278075, 0.161256
-0.0544201, 0.277687, 0.159555
-0.0545408, 0.277288, 0.157857
-0.0546613, 0.276879, 0.156161
-0.0548332, 0.279369, 0.153741
-0.0549546, 0.278934, 0.152032
-0.0550939, 0.279456, 0.150072
-0.0552153, 0.278999, 0.148363
-0.0553176, 0.277567, 0.146923
-0.0554188, 0.276129, 0.145498
-0.0555388, 0.275644, 0.143809
-0.0556182, 0.27323, 0.142691
-0.0556958, 0.270814, 0.141599
-0.0558134, 0.270305, 0.139943
-0.0559309, 0.269786, 0.13829
-0.0560699, 0.270208, 0.136334
-0.0561872, 0.269666, 0.134681
-0.056327, 0.270062, 0.132714
-0.0564904, 0.271389, 0.130414
-0.0566083, 0.270811, 0.128755
-0.0567498, 0.271165, 0.126763
-0.0568676, 0.270564, 0.125105
-0.0569851, 0.269954, 0.123451
-0.0571274, 0.270268, 0.121447
-0.0572448, 0.269635, 0.119795
-0.0573101, 0.26713, 0.118876
-0.0574261, 0.266481, 0.117243
-0.0574884, 0.26397, 0.116366
-0.057603, 0.263306, 0.114753
-0.0577449, 0.263553, 0.112756
-0.0578873, 0.263786, 0.110752
-0.0579735, 0.26217, 0.109538
-0.0581161, 0.262378, 0.107531
-0.05823, 0.26166, 0.105928
-0.0582551, 0.258204, 0.105574
-0.0583074, 0.25566, 0.104838
-0.0584184, 0.254925, 0.103276
-0.0584677, 0.252378, 0.102582
-0.0586394, 0.253426, 0.100164
-0.0587494, 0.252662, 0.0986156
-0.058891, 0.252782, 0.096623
-0.0590007, 0.251997, 0.0950783
-0.0592081, 0.253865, 0.0921602
-0.0592522, 0.251282, 0.0915385
-0.0593947, 0.251348, 0.0895328
-0.0595038, 0.250518, 0.087997
-0.0596126, 0.24968, 0.0864663
-0.0596864, 0.247959, 0.085427
-0.0597242, 0.245365, 0.0848953
-0.0602451, -0.247975, 0.0836034
-0.0600964, -0.247959, 0.0856096
-0.0600194, -0.24968, 0.0866487
-0.059906, -0.250519, 0.0881791
-0.0597922, -0.251348, 0.0897146
-0.0597125, -0.253052, 0.0907904
-0.0596316, -0.254753, 0.0918821
-0.0595495, -0.256449, 0.0929896
-0.0593998, -0.256355, 0.0950097
-0.0593162, -0.258038, 0.0961379
-0.0591666, -0.25792, 0.0981566
-0.0590175, -0.257786, 0.100169
-0.0589004, -0.258541, 0.101749
-0.058783, -0.259286, 0.103333
-0.0586652, -0.260022, 0.104922
-0.0585471, -0.260748, 0.106515
-0.0583389, -0.258721, 0.109326
-0.0582214, -0.25942, 0.110911
-0.0581036, -0.260109, 0.1125
-0.0579855, -0.260788, 0.114094
-0.0578671, -0.261458, 0.115692
-0.0578877, -0.266749, 0.115414
-0.057794, -0.268338, 0.116678
-0.0576992, -0.269922, 0.117957
-0.0575767, -0.270568, 0.119611
-0.0574538, -0.271203, 0.121269
-0.0573307, -0.271828, 0.12293
-0.057182, -0.271504, 0.124937
-0.0570587, -0.272106, 0.1266
-0.0569107, -0.271755, 0.128597
-0.0567873, -0.272335, 0.130262
-0.0566637, -0.272905, 0.13193
-0.0565398, -0.273464, 0.133602
-0.0564157, -0.274013, 0.135277
-0.0562913, -0.274552, 0.136955
-0.0562542, -0.278901, 0.137456
-0.0561277, -0.279427, 0.139164
-0.0560008, -0.279941, 0.140875
-0.0558326, -0.278525, 0.143145
-0.0557062, -0.279015, 0.144851
-0.0555795, -0.279495, 0.14656
-0.0554527, -0.279964, 0.148272
-0.0553256, -0.280423, 0.149986
-0.0552168, -0.28184, 0.151455
-0.0551607, -0.286159, 0.152212
-0.0550483, -0.287565, 0.153728
-0.0549178, -0.28799, 0.155489
-0.0547872, -0.288404, 0.157253
-0.0545591, -0.282954, 0.16033
-0.0544307, -0.283338, 0.162062
-0.0543021, -0.283712, 0.163797
-0.0541734, -0.284075, 0.165534
-0.0540445, -0.284428, 0.167274
