0.36743 0.47786 0.11302
0.3615 0.47499 0.11305
0.36046 0.47448 0.11059
0.35291 0.47083 0.1116
0.34701 0.46798 0.11183
0.32903 0.45927 0.1188
0.32159 0.45567 0.12015
0.31098 0.45053 0.12343
0.30041 0.44542 0.12684
0.29945 0.44495 0.12479
0.29847 0.44448 0.12275
0.30856 0.44937 0.11405
0.30753 0.44887 0.11195
0.30649 0.44836 0.10985
0.2788 0.43496 0.12453
0.27315 0.43222 0.12562
0.42521 0.49765 0.11249
0.4082 0.48974 0.11677
0.4013 0.48653 0.11669
0.40028 0.48606 0.11398
0.40507 0.48828 0.10852
0.39735 0.48469 0.10898
0.39627 0.4842 0.10629
0.39519 0.48369 0.10362
0.36441 0.46938 0.11594
0.35927 0.46699 0.11559
0.35824 0.46652 0.11316
0.34983 0.46261 0.11464
0.33575 0.45607 0.11929
0.33474 0.4556 0.11702
0.3321 0.45437 0.11566
0.32945 0.45314 0.11433
0.32036 0.44891 0.11671
0.31934 0.44844 0.11454
0.3183 0.44795 0.11238
0.31805 0.44784 0.10976
0.31698 0.44734 0.10761
0.3159 0.44684 0.10547
0.29983 0.43937 0.1127
0.27205 0.42645 0.12761
0.42222 0.49304 0.11434
0.40517 0.48524 0.11866
0.40331 0.48439 0.11631
0.40228 0.48392 0.11359
0.40206 0.48383 0.11049
0.38283 0.47503 0.10719
0.34629 0.45833 0.12276
0.3453 0.45787 0.12043
0.34429 0.45741 0.1181
0.33918 0.45507 0.11797
0.33816 0.45461 0.11569
0.33875 0.45488 0.11251
0.33284 0.45217 0.11296
0.32452 0.44837 0.11486
0.32751 0.44974 0.11035
0.312 0.44265 0.11663
0.31098 0.44218 0.11453
0.30993 0.4417 0.11243
0.29935 0.43687 0.11619
0.28408 0.42988 0.12305
0.27047 0.42366 0.12911
0.44481 0.49916 0.17155
0.44514 0.49931 0.10842
0.41779 0.48706 0.11694
0.4083 0.48281 0.1179
0.39715 0.47782 0.11976
0.39614 0.47737 0.11709
0.39511 0.4769 0.11443
0.35001 0.45671 0.12149
0.34158 0.45294 0.12299
0.33729 0.45102 0.12243
0.33711 0.45094 0.11973
0.33609 0.45048 0.11747
0.32854 0.4471 0.11881
0.32346 0.44482 0.11888
0.32244 0.44437 0.11671
0.3214 0.4439 0.11454
0.32036 0.44344 0.11238
0.32091 0.44368 0.10928
0.33662 0.45072 0.097001
0.33548 0.45021 0.094741
0.31765 0.44222 0.10284
0.28093 0.42578 0.12313
0.45575 0.49977 0.18826
0.45511 0.4995 0.18521
0.45267 0.49843 0.18262
0.452 0.49813 0.17959
0.44777 0.49628 0.17754
0.45239 0.4983 0.17305
0.45167 0.49799 0.17002
0.4469 0.4959 0.11177
0.44499 0.49506 0.10915
0.4269 0.48713 0.1136
0.41906 0.48369 0.11376
0.40446 0.47729 0.11708
0.40343 0.47684 0.11437
0.41585 0.48228 0.10537
0.42482 0.48622 0.09779
0.42367 0.48572 0.094948
0.42251 0.48521 0.092113
0.40385 0.47703 0.098032
0.36119 0.45833 0.11643
0.35684 0.45642 0.11572
0.33846 0.44836 0.12243
0.33746 0.44792 0.12017
0.33644 0.44748 0.11791
0.33541 0.44703 0.11566
0.33437 0.44657 0.11342
0.33494 0.44682 0.11026
0.33873 0.44848 0.10522
0.33763 0.448 0.10296
0.33652 0.44751 0.1007
0.33425 0.44652 0.096204
0.32673 0.44322 0.097912
0.28905 0.42671 0.11865
0.45465 0.49168 0.19238
0.45403 0.49142 0.18935
0.4498 0.48963 0.18723
0.44916 0.48936 0.18424
0.44849 0.48908 0.18125
0.44782 0.4888 0.17827
0.45247 0.49076 0.17379
0.45264 0.49083 0.17053
0.45368 0.49127 0.167
0.45825 0.49319 0.16238
0.46544 0.49623 0.15687
0.46462 0.49588 0.15378
0.46379 0.49553 0.15069
0.46293 0.49517 0.1476
0.46206 0.4948 0.14452
0.45766 0.49295 0.14266
0.45676 0.49257 0.13961
0.45585 0.49218 0.13657
0.45492 0.49179 0.13354
0.45135 0.49029 0.13149
0.45039 0.48988 0.12849
0.44941 0.48947 0.12549
0.45101 0.49014 0.12147
0.45086 0.49008 0.11812
0.44982 0.48964 0.11513
0.44963 0.48956 0.11177
0.4477 0.48875 0.10915
0.44062 0.48576 0.10877
0.43783 0.48459 0.10659
0.42651 0.47981 0.10828
0.42117 0.47756 0.10738
0.42431 0.47889 0.10261
0.42318 0.47841 0.099788
0.35337 0.44898 0.12149
0.33986 0.44328 0.12556
0.33471 0.44111 0.12546
0.33206 0.44 0.12412
0.33106 0.43957 0.12191
0.33005 0.43915 0.11971
0.32082 0.43526 0.12206
0.31981 0.43483 0.11993
0.32286 0.43612 0.11547
0.32181 0.43567 0.11333
0.32075 0.43523 0.11119
0.28762 0.42126 0.12064
0.4694 0.49357 0.19251
0.45975 0.48959 0.19153
0.45552 0.48784 0.18935
0.45308 0.48684 0.18678
0.44703 0.48435 0.18516
0.44637 0.48407 0.1822
0.4457 0.48379 0.17924
0.44679 0.48425 0.17578
0.4577 0.48874 0.16951
0.45695 0.48844 0.16647
0.46064 0.48996 0.16211
0.46074 0.49 0.15878
0.45904 0.4893 0.15601
0.45733 0.48859 0.15325
0.45826 0.48898 0.14963
0.45828 0.48898 0.1463
0.45476 0.48753 0.14416
0.45738 0.48861 0.13992
0.45822 0.48896 0.13626
0.45728 0.48857 0.13322
0.45196 0.48638 0.13181
0.451 0.48598 0.12882
0.45002 0.48557 0.12583
0.44902 0.48516 0.12284
0.45407 0.48725 0.11743
0.46167 0.49038 0.11088
0.46059 0.48994 0.10782
0.45089 0.48594 0.10842
0.44636 0.48407 0.10691
0.44354 0.48291 0.10471
0.42962 0.47716 0.10751
0.42681 0.47601 0.10544
0.4274 0.47625 0.10182
0.42627 0.47578 0.098989
0.41413 0.47078 0.10143
0.40204 0.46579 0.10403
0.40092 0.46533 0.10136
0.3562 0.44689 0.12065
0.34264 0.4413 0.1247
0.33831 0.43951 0.12416
0.33066 0.43636 0.12543
0.32966 0.43594 0.12324
0.32865 0.43553 0.12106
0.3334 0.43748 0.11569
0.33235 0.43705 0.11348
0.33128 0.43661 0.11128
0.32123 0.43247 0.11427
0.32018 0.43203 0.11214
0.3191 0.43159 0.11002
0.31802 0.43114 0.10791
0.31693 0.43069 0.1058
0.29097 0.41999 0.11914
0.47544 0.49171 0.19147
0.46213 0.48634 0.19131
0.4606 0.48572 0.18848
0.4455 0.47963 0.18903
0.44486 0.47937 0.18609
0.4442 0.47911 0.18315
0.44353 0.47884 0.18021
0.44374 0.47892 0.17703
0.44841 0.4808 0.17257
0.45036 0.48159 0.16882
0.45139 0.48201 0.16531
0.45151 0.48206 0.16205
0.45072 0.48174 0.15907
0.45258 0.48248 0.15524
0.45263 0.48251 0.15196
0.45089 0.48181 0.14926
0.45003 0.48146 0.14628
0.44914 0.4811 0.14331
0.44824 0.48074 0.14034
0.44733 0.48037 0.13737
0.44464 0.47928 0.13507
0.44369 0.4789 0.13213
0.44447 0.47922 0.12852
0.44262 0.47847 0.12593
0.44162 0.47807 0.123
0.44581 0.47976 0.11796
0.45082 0.48178 0.11249
0.44975 0.48134 0.10952
0.44865 0.4809 0.10654
0.44583 0.47976 0.10433
0.44213 0.47827 0.10254
0.44015 0.47747 0.1
0.42366 0.47082 0.10419
0.42253 0.47037 0.10139
0.41122 0.46581 0.10346
0.40249 0.46229 0.10444
0.40137 0.46184 0.10178
0.37164 0.44985 0.11348
0.33452 0.43488 0.12941
0.33355 0.43449 0.1272
0.33089 0.43342 0.12587
0.32989 0.43302 0.12368
0.33634 0.43562 0.11746
0.33777 0.43619 0.11387
0.33423 0.43477 0.11302
0.33316 0.43434 0.11081
0.31736 0.42796 0.1171
0.31142 0.42557 0.11786
0.31038 0.42515 0.11581
0.31418 0.42668 0.11083
0.3131 0.42625 0.10875
0.30396 0.42256 0.11167
0.47875 0.48868 0.19106
0.46085 0.48163 0.19195
0.45387 0.47888 0.19045
0.45052 0.47756 0.18813
0.44716 0.47623 0.18586
0.4465 0.47597 0.18291
0.44582 0.4757 0.17997
0.44603 0.47578 0.17678
0.44802 0.47657 0.17308
0.44998 0.47734 0.16934
0.45191 0.4781 0.16558
0.45293 0.4785 0.16205
0.45213 0.47819 0.15907
0.45132 0.47787 0.15609
0.45049 0.47754 0.15312
0.44964 0.47721 0.15015
0.44789 0.47652 0.14749
0.44701 0.47617 0.14454
0.44611 0.47582 0.14159
0.4452 0.47546 0.13865
0.44427 0.47509 0.13572
0.43894 0.47299 0.13445
0.44236 0.47434 0.12987
0.44226 0.4743 0.12661
0.44562 0.47563 0.12196
0.44808 0.47659 0.11761
0.44703 0.47618 0.11465
0.44596 0.47576 0.11171
0.44401 0.47499 0.10914
0.44292 0.47456 0.10622
0.4418 0.47412 0.1033
0.43038 0.46962 0.10505
0.41387 0.46311 0.10931
0.40424 0.45932 0.11058
0.40315 0.45889 0.10792
0.40205 0.45845 0.10526
0.40093 0.45801 0.10261
0.36522 0.44394 0.11727
0.34987 0.43789 0.12214
0.33794 0.43319 0.12546
0.3336 0.43147 0.12499
0.32759 0.42911 0.12546
0.32659 0.42871 0.1233
0.32889 0.42962 0.11933
0.32207 0.42693 0.12039
0.32104 0.42652 0.11827
0.32246 0.42708 0.11474
0.32139 0.42667 0.11262
0.32032 0.42624 0.1105
0.31923 0.42581 0.10839
0.31813 0.42538 0.10629
0.30411 0.41985 0.11217
0.52629 0.49792 0.18457
0.52103 0.49595 0.18215
0.45725 0.47196 0.19345
0.45206 0.47001 0.19155
0.45143 0.46977 0.18858
0.45078 0.46953 0.18563
0.4483 0.46859 0.18315
0.44489 0.46731 0.18094
0.44692 0.46808 0.17728
0.44621 0.46781 0.17435
0.44729 0.46821 0.17091
0.45014 0.46929 0.16691
0.44937 0.469 0.16396
0.44948 0.46904 0.16074
0.44867 0.46873 0.1578
0.44964 0.4691 0.15428
0.44879 0.46878 0.15133
0.44793 0.46846 0.14839
0.44972 0.46913 0.14454
0.44971 0.46913 0.14128
0.44879 0.46878 0.13833
0.44785 0.46843 0.13539
0.44602 0.46774 0.13279
0.438 0.46472 0.13257
0.43703 0.46436 0.1297
0.43604 0.46398 0.12684
0.44379 0.4669 0.12044
0.45061 0.46946 0.11429
0.45128 0.46972 0.11061
0.45627 0.47159 0.10506
0.44907 0.46888 0.10471
0.44621 0.46781 0.10254
0.43385 0.46316 0.10466
0.42756 0.4608 0.10419
0.42643 0.46037 0.10139
0.40817 0.4535 0.1067
0.39852 0.44987 0.10814
0.39741 0.44946 0.10553
0.37507 0.44105 0.11348
0.36638 0.43778 0.11487
0.34084 0.42818 0.12503
0.33983 0.4278 0.1228
0.33796 0.4271 0.12102
0.33777 0.42702 0.11836
0.34088 0.4282 0.11387
0.33981 0.42779 0.11164
0.32547 0.4224 0.11687
0.33184 0.4248 0.1105
0.32992 0.42408 0.1088
0.32882 0.42366 0.10664
0.32852 0.42355 0.10401
0.32739 0.42312 0.10185
0.32543 0.42239 0.10021
0.53426 0.49615 0.18316
0.52072 0.49118 0.18257
0.454 0.46668 0.19451
0.45247 0.46612 0.19176
0.45092 0.46555 0.18903
0.44571 0.46363 0.18724
0.44505 0.46339 0.18433
0.44893 0.46482 0.18021
0.44823 0.46456 0.17728
0.45114 0.46563 0.17333
0.4504 0.46536 0.17038
0.45508 0.46708 0.16584
0.4543 0.46679 0.16287
0.4535 0.4665 0.1599
0.44998 0.46521 0.1578
0.45185 0.46589 0.15399
0.4519 0.46591 0.15074
0.45282 0.46625 0.14719
0.45193 0.46592 0.14423
0.45192 0.46591 0.14096
0.45455 0.46688 0.13673
0.4536 0.46653 0.13377
0.44909 0.46488 0.13213
0.44105 0.46192 0.13189
0.44007 0.46157 0.12901
0.43908 0.4612 0.12614
0.44333 0.46276 0.12115
0.44755 0.46431 0.11609
0.45347 0.46649 0.11025
0.45586 0.46736 0.1058
0.45473 0.46695 0.10282
0.45012 0.46525 0.10139
0.43339 0.45911 0.10544
0.4314 0.45838 0.103
0.41735 0.45323 0.10618
0.4085 0.44998 0.1071
0.40225 0.44768 0.1069
0.38491 0.44132 0.11219
0.38382 0.44092 0.10968
0.35981 0.4321 0.11872
0.33676 0.42364 0.12763
0.33154 0.42172 0.12762
0.33054 0.42135 0.12546
0.32953 0.42098 0.1233
0.32851 0.42061 0.12115
0.32747 0.42023 0.11901
0.32642 0.41984 0.11687
0.31129 0.41428 0.12275
0.32016 0.41754 0.115
0.31909 0.41715 0.11291
0.31801 0.41675 0.11083
0.31691 0.41635 0.10875
0.3158 0.41594 0.10669
0.55676 0.49946 0.18236
0.52195 0.48699 0.18618
0.49642 0.47784 0.18837
0.45713 0.46377 0.19408
0.44917 0.46091 0.19286
0.44854 0.46069 0.18993
0.44789 0.46046 0.18701
0.44998 0.4612 0.18338
0.44929 0.46096 0.18045
0.4486 0.46071 0.17753
0.44788 0.46045 0.17461
0.45169 0.46182 0.17038
0.45093 0.46155 0.16744
0.45016 0.46127 0.16451
0.44846 0.46066 0.16185
0.44856 0.4607 0.15865
0.44773 0.4604 0.15573
0.44689 0.4601 0.15281
0.44783 0.46043 0.1493
0.44695 0.46012 0.14638
0.44695 0.46012 0.14316
0.44782 0.46043 0.13961
0.44688 0.4601 0.13669
0.44327 0.4588 0.13478
0.43876 0.45719 0.13324
0.43779 0.45684 0.13038
0.4368 0.45648 0.12753
0.44636 0.45991 0.12044
0.45058 0.46142 0.11537
0.44951 0.46104 0.11244
0.44929 0.46096 0.10914
0.44818 0.46056 0.10622
0.43401 0.45548 0.10904
0.43203 0.45477 0.1066
0.43004 0.45406 0.10419
0.4289 0.45365 0.10139
0.41139 0.44738 0.10629
0.40168 0.4439 0.10772
0.39714 0.44227 0.10678
0.39602 0.44187 0.10419
0.35998 0.42896 0.11914
0.34366 0.42312 0.1246
0.3401 0.42184 0.12368
0.33908 0.42147 0.12146
0.33215 0.41899 0.1224
0.33112 0.41862 0.12024
0.33008 0.41825 0.11809
0.33318 0.41936 0.11361
0.32795 0.41749 0.1138
0.3277 0.4174 0.11119
0.3266 0.417 0.10906
0.54165 0.48926 0.18587
0.50676 0.47707 0.1898
0.50149 0.47523 0.18754
0.45472 0.45888 0.19494
0.45134 0.4577 0.19264
0.4507 0.45748 0.18971
0.44638 0.45597 0.18771
0.44573 0.45574 0.18481
0.44505 0.4555 0.18191
0.44984 0.45718 0.17753
0.44547 0.45565 0.17563
0.44839 0.45667 0.17169
0.44764 0.45641 0.16878
0.44687 0.45614 0.16587
0.44246 0.4546 0.16408
0.44528 0.45559 0.16007
0.44627 0.45593 0.1566
0.44543 0.45564 0.1537
0.44728 0.45628 0.1499
0.4464 0.45598 0.147
0.4455 0.45566 0.1441
0.44638 0.45597 0.14057
0.44545 0.45564 0.13767
0.4445 0.45531 0.13478
0.44354 0.45498 0.13189
0.44255 0.45463 0.12901
0.44155 0.45428 0.12614
0.44584 0.45578 0.12115
0.44743 0.45634 0.11717
0.44637 0.45597 0.11427
0.45054 0.45742 0.10914
0.44943 0.45703 0.10622
0.44045 0.4539 0.10675
0.43584 0.45229 0.10544
0.43384 0.45159 0.103
0.41625 0.44544 0.10778
0.41512 0.44505 0.10508
0.40452 0.44134 0.1069
0.39138 0.43675 0.11011
0.39027 0.43637 0.10757
0.3772 0.4318 0.11102
0.34887 0.4219 0.12243
0.34784 0.42154 0.12017
0.33325 0.41644 0.12502
0.32886 0.41491 0.12465
0.32784 0.41455 0.12252
0.32848 0.41478 0.11947
0.3174 0.4109 0.12293
0.3222 0.41258 0.11757
0.32529 0.41366 0.1131
0.3242 0.41328 0.11098
0.32804 0.41462 0.10596
0.53152 0.4764 0.1886
0.50669 0.46816 0.1904
0.50604 0.46794 0.18712
0.44232 0.4468 0.19835
0.44172 0.4466 0.19549
0.4411 0.44639 0.19264
0.44139 0.44649 0.18955
0.44166 0.44658 0.18647
0.4456 0.44788 0.1824
0.4449 0.44765 0.17952
0.44419 0.44742 0.17664
0.44347 0.44718 0.17378
0.44272 0.44693 0.17091
0.44196 0.44668 0.16805
0.44483 0.44763 0.16408
0.44403 0.44737 0.16121
0.44503 0.4477 0.15776
0.4442 0.44742 0.15489
0.44334 0.44714 0.15202
0.44879 0.44895 0.147
0.4506 0.44954 0.14316
0.45057 0.44954 0.13993
0.44963 0.44923 0.13702
0.44868 0.44891 0.13412
0.44323 0.4471 0.1329
0.44136 0.44648 0.13038
0.43859 0.44556 0.12823
0.43758 0.44522 0.1254
0.43301 0.44371 0.12401
0.43728 0.44512 0.11902
0.43798 0.44536 0.11546
0.43689 0.445 0.11263
0.42177 0.43998 0.11593
0.41019 0.43613 0.11787
0.40127 0.43317 0.11876
0.40021 0.43282 0.11617
0.40694 0.43506 0.10994
0.41448 0.43756 0.10321
0.41332 0.43717 0.10053
0.41215 0.43679 0.097862
0.36378 0.42073 0.11872
0.35673 0.41839 0.1194
0.34799 0.41549 0.12104
0.34695 0.41514 0.1188
0.34165 0.41339 0.11881
0.33213 0.41023 0.12115
0.33446 0.411 0.11717
0.33002 0.40953 0.11687
0.32393 0.40751 0.11757
0.31202 0.40355 0.12168
0.31097 0.4032 0.11966
0.30991 0.40286 0.11766
0.59676 0.4939 0.17919
0.569 0.48488 0.181
0.50494 0.46407 0.191
0.50337 0.46355 0.18795
0.45252 0.44703 0.19622
0.44542 0.44472 0.19483
0.44016 0.44302 0.19308
0.43953 0.44281 0.19025
0.43888 0.4426 0.18741
0.44006 0.44298 0.1841
0.44029 0.44306 0.18101
0.44235 0.44373 0.17741
0.43887 0.4426 0.17534
0.43814 0.44236 0.17251
0.44288 0.4439 0.16805
0.4421 0.44365 0.1652
0.44039 0.44309 0.16263
0.44049 0.44312 0.1595
0.44148 0.44344 0.15607
0.43972 0.44288 0.15353
0.44158 0.44348 0.14977
0.44159 0.44348 0.14661
0.44069 0.44319 0.14376
0.44517 0.44464 0.13897
0.44422 0.44434 0.1361
0.44415 0.44431 0.1329
0.44674 0.44515 0.12867
0.44127 0.44338 0.12753
0.44204 0.44363 0.12398
0.441 0.44329 0.12113
0.43995 0.44295 0.11829
0.43623 0.44174 0.11657
0.42987 0.43967 0.11602
0.42527 0.43818 0.11478
0.4014 0.43042 0.12214
0.39773 0.42923 0.12073
0.39667 0.42889 0.11817
0.39821 0.42939 0.1144
0.39886 0.4296 0.11101
0.39775 0.42924 0.10844
0.39662 0.42887 0.10588
0.36625 0.419 0.11786
0.35747 0.41615 0.1194
0.33589 0.40914 0.12762
0.33488 0.40881 0.12546
0.33386 0.40848 0.1233
0.33875 0.41007 0.11797
0.33937 0.41027 0.11486
0.33828 0.40991 0.11268
0.3355 0.40901 0.11144
0.32771 0.40648 0.1131
0.32661 0.40612 0.11098
0.3255 0.40576 0.10888
0.32935 0.40701 0.10383
0.3282 0.40664 0.10171
0.5924 0.48735 0.18432
0.57112 0.48062 0.18467
0.53209 0.46828 0.18899
0.50902 0.46098 0.1904
0.50463 0.4596 0.18795
0.44342 0.44023 0.19856
0.44189 0.43975 0.19593
0.44127 0.43956 0.19308
0.44156 0.43965 0.19002
0.44276 0.44003 0.1867
0.44209 0.43982 0.18386
0.4414 0.4396 0.18101
0.43701 0.43821 0.17919
0.4363 0.43798 0.17638
0.43557 0.43775 0.17358
0.43482 0.43751 0.17078
0.44138 0.43959 0.16575
0.44059 0.43934 0.16292
0.44069 0.43937 0.15979
0.43986 0.43911 0.15696
0.43901 0.43884 0.15413
0.44088 0.43943 0.15038
0.44633 0.44115 0.14535
0.44542 0.44087 0.14249
0.44449 0.44057 0.13962
0.44354 0.44027 0.13676
0.44168 0.43968 0.13425
0.4407 0.43938 0.13141
0.4397 0.43906 0.12858
0.44226 0.43987 0.12434
0.44123 0.43954 0.12149
0.44017 0.43921 0.11866
0.43379 0.43719 0.11806
0.43183 0.43657 0.11564
0.41049 0.42982 0.12167
0.40417 0.42782 0.12136
0.40048 0.42666 0.11995
0.39942 0.42632 0.11737
0.39835 0.42598 0.11481
0.40247 0.42728 0.10978
0.40135 0.42693 0.10719
0.40022 0.42657 0.10461
0.39131 0.42375 0.10589
0.35321 0.41171 0.122
0.34188 0.40812 0.12499
